QRS_width,T_wave_amplitude,Shannon_entropy,Wavelet_entropy,Energy_scale,Class
0.124,-0.324165853157989,5.283604621197132,0.5595218014003094,16655.203641214586,1
0.148,-0.2864272493667384,5.276324823270185,0.527554915880384,19624.07560814684,1
0.124,-0.3104723373941824,5.289088223936387,0.5734128178668986,15406.654891779495,1
0.16,-0.2800524296671468,5.235693611223377,0.5087818637212346,23185.400213956487,1
0.124,-0.2723905505594893,5.257141084413449,0.5195937190360459,14940.403942447949,1
0.12,-0.2297779040320046,5.251964026974473,0.6352827437011958,11058.599818509085,1
0.124,-0.3005869999547048,5.313674376961857,0.5981751390432043,13857.828491025391,1
0.292,-0.697333355095869,5.332634375750065,0.2460695158384859,81003.83778001682,1
0.128,-0.2250681794231467,5.408185102120728,0.3558135106189767,31584.609486451885,1
0.136,-0.3641132396765155,5.3284919344255615,0.5131751488631743,18363.86885542989,1
0.14,-0.3545426007818405,5.30932401416567,0.5085186487957645,21288.30411002536,1
0.136,-0.2958299559166812,5.306995584926751,0.4505672517119329,14779.013914308123,1
0.148,-0.0733014049789653,5.236984996598093,0.4208181450692271,38686.53055956872,1
0.096,-0.457473684998501,5.303670301290831,0.2817203734152123,23082.680558578453,1
0.096,-0.4630209306119501,5.187940680575142,0.3988132259197225,25853.36116657965,1
0.104,-0.4376568648417334,5.218329626998264,0.3766044438159487,32146.71491093725,1
0.108,-0.3559076465369863,5.240071228719396,0.4009090206131779,33474.083858563274,1
0.096,-0.4217056471826734,5.2087524687923725,0.4006978022078242,24746.868773518792,1
0.1,-0.317207355444968,5.234080405241048,0.4106604228864762,25727.462820253444,1
0.096,-0.4349258762059614,5.247873689196144,0.3617250744015374,25888.48023348074,1
0.104,-0.4517012749873197,5.213978297314768,0.4502299536520874,33109.468956205346,1
0.1,-0.3665769394026097,5.281975888825669,0.3965896770862364,23681.34077725576,1
0.1,-0.3957364633446104,5.245328738253669,0.4150280558004783,21910.02059134372,1
0.104,-0.3784844761245695,5.218844769580863,0.4497802844881572,23140.94452177136,1
0.1,-0.4355222818370124,5.215921152178682,0.381698203340252,30152.54974273791,1
0.104,-0.3607289904439311,5.233470272468105,0.3997511138241117,26784.921097325983,1
0.108,-0.3000118608513385,5.296144196436165,0.4855777514752635,29638.49475415685,1
0.1,-0.3782101522029901,5.298753728956902,0.3639528183342775,25122.20733320317,1
0.104,-0.3230100895931806,5.212722874315353,0.4782767656142382,22675.069895052067,1
0.096,-0.3304590435567993,5.084313993786999,0.441613895266679,23844.747706011745,1
0.096,-0.3288872290322645,5.088051245582376,0.4213795860497277,22056.46515029628,1
0.104,-0.4372825989374074,5.264594447213893,0.4535663923778432,25613.031654953928,1
0.104,-0.3863121279490596,5.237706107011401,0.437705171760174,27446.22681126181,1
0.104,-0.3936892915177482,5.166600256354333,0.4063919676071464,27664.610403254774,1
0.1,-0.3029677637929636,5.20182994805631,0.3989124603910797,25823.894226408906,1
0.088,-0.3090025396363558,5.046584985373095,0.4082049254099859,20953.93635138244,1
0.092,-0.2724844901255449,5.028711423613289,0.4164251442412505,23608.763990547384,1
0.1,-0.2874210720734099,5.047014900025686,0.4688296588002257,18440.24284790265,1
0.1,-0.3774497344238668,5.190162297278145,0.4108616347113619,25617.97183438636,1
0.096,-0.3208957817222336,5.174785331779598,0.4123861297353434,23711.974597953085,1
0.096,-0.3458813055947062,5.130298921140071,0.428141690562996,23286.05999795681,1
0.1,-0.307009352432636,5.121950734232318,0.4706049387203403,25361.36552308503,1
0.096,-0.3754821820960462,5.174795329795512,0.5179980922706892,23262.5968933083,1
0.104,-0.332753606718657,5.168951084976607,0.4823230903675733,25438.375877023347,1
0.1,-0.3802374491712762,5.179819938777525,0.3963852930384783,24616.3634902365,1
0.104,-0.3693623105684295,5.1499652069350415,0.4766283264867652,26990.29185740304,1
0.104,-0.3499744757050058,5.157879326662709,0.4835358062672635,24791.52845879332,1
0.1,-0.3746812499301416,5.144899435051425,0.3770081937019762,27229.452110430764,1
0.1,-0.3417088272382368,5.15899356577711,0.4827316736633255,24476.548107648297,1
0.1,-0.3646731380416703,5.133979819601354,0.4056987435081947,26775.2529161264,1
0.096,-0.3043089000188971,5.149424403835969,0.4008459478879979,25262.98306057128,1
0.1,-0.35968778270753,5.164560861410185,0.4648219808722831,21318.17436438158,1
0.104,-0.3176720732319611,5.144751365122505,0.3599172985865785,27048.441477912136,1
0.092,-0.3461805654123097,5.098981535116155,0.5060396316448779,22449.34260559202,1
0.1,-0.3266969162233347,5.07015095266432,0.4325668961753199,28252.163231487604,1
0.1,-0.3730873938268573,5.162226466724483,0.4223651168145889,25657.51120999628,1
0.1,-0.4138570477685704,5.189740180023813,0.4298376894405594,28496.540442070567,1
0.104,-0.310900412774241,5.204873789314371,0.3824846786483293,28569.85673117711,1
0.096,-0.3222604676267943,5.070413212302045,0.4314774009948079,22417.769835558523,1
0.1,-0.3049358239400439,5.064982181871319,0.4671548688375637,23450.477594175267,1
0.092,-0.346243765718106,5.146703143795701,0.5255117192014779,21377.129489382496,1
0.1,-0.3993232757227809,5.186674202848755,0.4751958480672294,28447.86815102356,1
0.1,-0.3482851689135235,5.162194689119475,0.384515280531198,29049.90177972492,1
0.1,-0.3447108538039322,5.050317989666451,0.4897481269857553,27316.234211637136,1
0.096,-0.3038301101978043,5.089166709650966,0.5171642956986285,25481.517106688072,1
0.088,-0.2989553393533919,4.982702659319066,0.4704343750547457,23583.125332938933,1
0.096,-0.2384207732105897,5.101166310140864,0.4561065982869074,19306.49546739164,1
0.096,-0.3260282442329959,5.157437385942735,0.4036090927173704,19440.8918383616,1
0.088,-0.2751395486497519,5.0833610015919,0.5549236571574365,21876.92066182979,1
0.096,-0.3115818245246823,5.092215254357848,0.5304181169610406,20412.72417699391,1
0.104,-0.413790082949743,5.212454685995186,0.3976977090800816,28226.94212789709,1
0.104,-0.3881857760002324,5.18392011608756,0.3777332106485313,26950.52919586432,1
0.1,-0.382738587664207,5.131878294541746,0.391951450731871,30425.031183300765,1
0.092,-0.3125977218440864,5.168903239971564,0.4846915761568431,23736.79231702559,1
0.096,-0.333042552186426,5.102543656158447,0.4610963893865135,22576.09321463213,1
0.104,-0.3570949943403928,5.132396792082189,0.4521375877939322,25367.777914785944,1
0.104,-0.4370666251721969,5.2323167277555935,0.4509334940627837,27268.899109493388,1
0.1,-0.2857454878446884,5.27684357479104,0.4576818206956748,22475.06375543741,1
0.096,-0.3106211300466239,5.155255580681591,0.5087660134836257,17062.575093595835,1
0.108,-0.4271695077694991,5.284774966613776,0.4755422785807092,23632.519077817327,1
0.104,-0.4019322937241093,5.243245451199214,0.4714766046009827,24554.740327335443,1
0.1,-0.3597376081640973,5.193047332354313,0.3442562954769827,26174.950111054524,1
0.096,-0.3046520808090937,5.183136060686968,0.4642221026298505,20619.79631867849,1
0.096,-0.3594387434912478,5.190550513525876,0.4130144362224182,22617.61463997468,1
0.1,-0.4175917964261503,5.221790145132521,0.4015288560704688,25413.361409886616,1
0.104,-0.4520320029117516,5.20840895371566,0.3558868798285454,32485.434697594923,1
0.108,-0.371771105687903,5.236414777135392,0.3583866668408666,30287.21161037703,1
0.104,-0.3577117524338576,5.16542118622922,0.4444638606680339,24537.602213969418,1
0.104,-0.3767616571594411,5.176141437806641,0.3985325784944054,24097.17868349789,1
0.1,-0.4185635802321321,5.23285386315966,0.3712084346917731,24734.274576025524,1
0.104,-0.3447129358552382,5.220305651040459,0.3690597552017861,28868.68032994243,1
0.1,-0.3448592729418825,5.123505417150505,0.4488022243041322,21743.2409340027,1
0.108,-0.381667900702169,5.179743883291492,0.4423910628502123,26764.26442283752,1
0.104,-0.4071054495280958,5.196538142448416,0.3501657694733688,26756.83114847906,1
0.1,-0.4020857542084337,5.172146787745577,0.3987833763689967,28984.113025557457,1
0.104,-0.2929298661061011,5.230881959242375,0.4715418768698841,24884.414932136395,1
0.104,-0.3745437581679101,5.217490832672684,0.4242464801533904,21766.61406326876,1
0.104,-0.3810747746699626,5.161176602303129,0.4372924579912881,26495.98145239099,1
0.1,-0.4192589905246479,5.202879336031742,0.3876026285207108,27362.8610250724,1
0.104,-0.351503859618244,5.216535884307201,0.4232761812983022,27777.676454067376,1
0.096,-0.3933645816627308,5.216397933649741,0.4024455855884525,23752.12980250921,1
0.104,-0.4218751657495661,5.194642392769722,0.3840073793258824,30281.271009606327,1
0.1,-0.4393373100222818,5.208412576768902,0.4047347904335474,28764.50888326062,1
0.104,-0.3900806475617776,5.206686357510707,0.3700138073211238,31721.68951899559,1
0.1,-0.3921727399762779,5.159963590584334,0.3836216550788026,26477.79076107501,1
0.104,-0.4454459703774007,5.2131398182145645,0.4438629210787177,31859.819897328554,1
0.104,-0.4177689154298664,5.200174513063376,0.3568113422749413,30722.441795167302,1
0.104,-0.403189451187059,5.166022404082102,0.3777969885064104,30400.88705731629,1
0.108,-0.3803671416203781,5.165156411194669,0.3488878014358182,29335.995852987297,1
0.104,-0.4486423076560859,5.219347038026777,0.4195172861148776,30629.73331719663,1
0.104,-0.4077934880627405,5.199031330894477,0.4205615734871247,33589.3788390222,1
0.1,-0.4067196030235342,5.145866661385695,0.3537870019804889,29470.997622814244,1
0.1,-0.3781874587547096,5.1720580839249335,0.3316150639929534,31067.860605518406,1
0.104,-0.4019315134554239,5.163466721057864,0.3789714948730056,28821.75720218887,1
0.104,-0.4526078665736979,5.201588969449687,0.4277581688470009,33900.79985243425,1
0.104,-0.4065766395394599,5.204289367104865,0.3779474735888626,33604.2548448257,1
0.1,-0.383173569198994,5.176244379223255,0.3950692389356003,28652.28439039085,1
0.1,-0.3898696577862535,5.129987189713237,0.3570215863798704,30514.16607325441,1
0.104,-0.4079758475942728,5.154077346068787,0.3240538500466689,29377.5456708314,1
0.104,-0.4269419807144914,5.150466651921655,0.3845908111041848,34829.81122457575,1
0.104,-0.4151702416483378,5.136838241505128,0.3655910312911029,34268.19172800417,1
0.1,-0.4249401606422968,5.14848091732028,0.4212088867355578,32889.38708140855,1
0.104,-0.4043051833132879,5.147940383849493,0.3658970371722124,35079.75304123816,1
0.1,-0.4573535334401019,5.202705013420944,0.4116650293067524,32229.65309270203,1
0.104,-0.3733112462790086,5.213530472974568,0.3427969361257116,34840.77487795864,1
0.1,-0.4116543966028779,5.164587884596093,0.3580856381782811,30035.246953912258,1
0.104,-0.4396185342949149,5.167844825901799,0.3403036739703208,34278.58312589998,1
0.1,-0.3776751196787504,5.1860615446913165,0.3859494723992856,31777.77555738569,1
0.1,-0.4117695511374471,5.153664606328021,0.3408783283691234,31300.800703856214,1
0.108,-0.424370017510346,5.136628882738879,0.414988761052295,35646.18083868221,1
0.1,-0.4319194402663525,5.149070926001363,0.3387140648290112,32498.75507761472,1
0.104,-0.3757588442598076,5.179279420057065,0.4295294180058063,33399.98540543515,1
0.1,-0.4108367620751418,5.159573472095746,0.3765235704911411,30871.26225978752,1
0.104,-0.4576796719259794,5.181726766215478,0.3947470778238243,36813.79018547808,1
0.1,-0.3746053197793567,5.216522831425166,0.3632645299352786,31486.39682746836,1
0.1,-0.4108430274721149,5.18241754956188,0.4656931743367059,28810.6379248628,1
0.104,-0.4161635933257407,5.129356997118374,0.3341610327227059,34950.40455035705,1
0.104,-0.4336165534829384,5.148920608735268,0.4156924622576989,33331.76341073575,1
0.1,-0.3762121348720927,5.168193633371577,0.3575527432888624,34904.265754656044,1
0.1,-0.3730789426329879,5.100441198212901,0.3859378023494538,28284.906106198207,1
0.104,-0.435494935508275,5.194973551512335,0.4002071400039916,32269.69479859473,1
0.104,-0.3971841216251683,5.174865951224685,0.3785400669532718,33086.519610465366,1
0.1,-0.4299629241375408,5.150238013387007,0.3997201865490821,33998.708511245415,1
0.104,-0.3771204688408845,5.1708970172076025,0.3860886186648676,33187.67103047394,1
0.1,-0.3937650712202053,5.186593836463951,0.4726351592953032,25519.246081745696,1
0.104,-0.4346302919707981,5.187302969852159,0.3777984343077598,34600.95018609806,1
0.1,-0.4509834698453158,5.179233225493807,0.3936426735917313,32160.91258894038,1
0.1,-0.3935690482669636,5.199781985944005,0.3783088841712796,34589.84952992132,1
0.1,-0.3527143779069812,5.190926685139495,0.4905504528296634,25568.252651292005,1
0.108,-0.4113560187201092,5.202073928871817,0.4469488186397676,27273.94953319651,1
0.108,-0.3606032061506394,5.182230041774954,0.4489128133657709,30014.7735234216,1
0.1,-0.3535195142385247,5.125960130873773,0.4734448183914686,23142.602242359168,1
0.108,-0.3963143265604946,5.177178278216667,0.3629905483947767,29719.09704051743,1
0.108,-0.4293695935474925,5.192514852379786,0.4535034205366118,29992.419132950035,1
0.104,-0.3813523008680543,5.187247514344328,0.4322923442723117,31680.72227685756,1
0.1,-0.3617593532282488,5.164700900913381,0.4952516484629882,24499.56685530568,1
0.104,-0.4684005065223573,5.2412511545743214,0.3852020160699161,34165.4822972714,1
0.104,-0.4309599294951394,5.201933694391727,0.3474015665207114,33511.084749781025,1
0.1,-0.3842451114924101,5.185313713831432,0.4519516227969807,31574.513120671378,1
0.1,-0.3779693043386674,5.155977875530681,0.396107675876713,26362.93130129276,1
0.1,-0.4286691874596653,5.22283764720901,0.43690787308112,26693.153591643462,1
0.104,-0.4395750066030446,5.168758718421978,0.4148646303500112,34700.69739027665,1
0.108,-0.4435425687638388,5.170542570812608,0.4174902718601993,32311.21948115489,1
0.104,-0.3825038743137864,5.211767173796935,0.3853534892745024,30923.92588831961,1
0.096,-0.3949161609635904,5.182773993790193,0.4007520880968319,25232.179133004312,1
0.1,-0.3997452371386082,5.163502878470316,0.3817525554627762,28151.43961593969,1
0.104,-0.3996088933712837,5.139901321374942,0.3820576863138191,29684.952871116388,1
0.104,-0.43973112829342,5.187247412666956,0.3614877250684669,32932.25714504086,1
0.1,-0.3806129740566163,5.209913943846749,0.4159951563400137,29958.914842949584,1
0.1,-0.4143729430513884,5.190285030470224,0.4418140987985057,29256.29285764145,1
0.104,-0.3816343820130337,5.183354176709057,0.390437473916101,29994.32688278778,1
0.104,-0.4538822498516431,5.217395470716296,0.4338025909076659,32110.13897894597,1
0.104,-0.3981141588858161,5.200305328651576,0.3975047474041004,34680.6859472996,1
0.1,-0.3983497696059956,5.128242017953685,0.4178821152928156,29987.31447407069,1
0.1,-0.3808151333726538,5.148296957805631,0.370905522051359,30413.3677493209,1
0.1,-0.4401033959954594,5.211005344058009,0.3869441546041075,30654.69409427493,1
0.1,-0.4433302667894556,5.172911204911572,0.3700714778781072,34367.97459140199,1
0.1,-0.3527617437712983,5.220317941245819,0.3718500515597908,30160.01022640709,1
0.1,-0.3896107052458141,5.162119451268994,0.3965305751409909,28564.148095565608,1
0.104,-0.4025232344524621,5.127233515251982,0.3136501070456907,32599.126797300007,1
0.104,-0.4340244807136755,5.180566430172497,0.356591161072075,31201.98169677652,1
0.1,-0.3426191385428172,5.20863754888236,0.3902319109648932,31685.582372352143,1
0.1,-0.3732777320559945,5.14012375893542,0.4334000823610104,25981.20433458117,1
0.104,-0.4330406044852178,5.168663063381943,0.4136689984076118,35061.946166713955,1
0.104,-0.3448909613294683,5.212126600135669,0.4374776746582394,29612.149585359253,1
0.1,-0.4421605547427536,5.222870063616945,0.3712791276254882,29282.51142279202,1
0.108,-0.436114299993855,5.145142738214643,0.4250139973268904,38027.27186197565,1
0.1,-0.3851841962084147,5.2004527798248645,0.4446023841299971,28386.9852210859,1
0.104,-0.3823383555484247,5.116770516844983,0.4010004068295106,31300.12356271089,1
0.104,-0.4494148665059467,5.196778194467285,0.4535033560863747,31356.946261648907,1
0.104,-0.416408207580025,5.182749760021428,0.4463711892192948,34364.7099518718,1
0.1,-0.3715694963076173,5.196995229147881,0.4431502462301421,26877.856573782487,1
0.1,-0.4423579214140577,5.218753595226311,0.4197753157449878,31552.94047780232,1
0.1,-0.4392084834736359,5.173567274727481,0.3745948950847546,32362.368501837314,1
0.104,-0.3632134222165062,5.215462471890637,0.4576351107514808,31545.412699936875,1
0.104,-0.3339616538853142,5.135194749536451,0.4303649876862996,26064.160494889045,1
0.1,-0.3604543363529657,5.130358452029658,0.4947909417370438,23127.46002470516,1
0.104,-0.3006677797261229,5.147634462936631,0.3800892988652737,25691.2630743559,1
0.096,-0.3708719254269685,5.190475085705126,0.4768474794087102,21359.91956577784,1
0.104,-0.3568158058331284,5.130070262008344,0.4360379471957993,27751.10743515877,1
0.104,-0.3873293959139755,5.181486667957073,0.4825425402138558,25072.904700047504,1
0.1,-0.3842367595869597,5.16265944282434,0.389216868442294,27223.34877348801,1
0.096,-0.3279738166729904,5.21491607546525,0.4430997911584919,22380.89396548218,1
0.1,-0.3581202755462142,5.136463679760512,0.3848511192779922,26457.39147772984,1
0.104,-0.3607167250346816,5.098862219269938,0.3385802916537371,26777.049333079245,1
0.1,-0.3575839549479767,5.11802069556235,0.3872794727015204,24935.93063634105,1
0.108,-0.3129656215756456,5.163521285566795,0.4811353386632732,24828.47173699244,1
0.104,-0.3976901288096214,5.211699322224289,0.401184616015138,24820.03521261255,1
0.104,-0.3260007944391976,5.1965595641407205,0.3860118141936002,25917.391083703373,1
0.096,-0.3404737429285301,5.132918663552195,0.5107219903864122,21751.091533474788,1
0.108,-0.3970810763747968,5.1936348256249065,0.3840124721431467,28441.750428897536,1
0.104,-0.407263785654793,5.165294753453986,0.4192860338116433,29668.681914653185,1
0.104,-0.3850566868768198,5.17031984254875,0.4009081698240581,29672.811982691463,1
0.104,-0.3685061705006164,5.171499549508708,0.4581668595513971,27069.57720783108,1
0.104,-0.414502636868053,5.211302920871748,0.4538975973636134,27637.180405707724,1
0.104,-0.3565046892949272,5.193140906348232,0.383129564407687,28911.16582353032,1
0.1,-0.3442357114924732,5.1248005109065256,0.4025292847348712,25687.83384285979,1
0.1,-0.4019863102884941,5.201987823948871,0.4525547172409632,26799.37006479088,1
0.104,-0.4006878535121462,5.164446313656107,0.4372810629975441,28798.37230022859,1
0.104,-0.4170008836132503,5.165261839559655,0.3706774889267411,31783.6718760435,1
0.104,-0.3494483519115151,5.19175497807251,0.4314804823275256,29806.34238605036,1
0.1,-0.3877121108131161,5.184703026593797,0.4691935649801202,24648.72039373096,1
0.108,-0.375582365990233,5.159077503803783,0.4552260815701807,27404.47836993139,1
0.1,-0.379728770879741,5.16428128986994,0.4937328835301716,25251.92825351381,1
0.104,-0.3530684654626107,5.181333523112762,0.4517874738939348,25570.71263008513,1
0.104,-0.4019118271245712,5.189937398562824,0.4741894016289321,26522.396325785543,1
0.108,-0.4064019192424207,5.146906300018651,0.4400799808143835,31160.05065511218,1
0.104,-0.3896764716092737,5.165560376093738,0.4247494905722971,28659.49584865738,1
0.104,-0.3834483324627272,5.166988577141092,0.4488387110886033,27371.170065934748,1
0.104,-0.4071560578243601,5.175379325097032,0.3706479746173405,29171.116089822623,1
0.1,-0.3858420939161216,5.1653721533952055,0.4519305370648943,28553.983178342645,1
0.104,-0.3656380761982136,5.14740864824706,0.412672540918763,30180.791511184605,1
0.104,-0.4265979624925725,5.198574695016101,0.4475693858428803,29303.335666806543,1
0.104,-0.3853148679853626,5.168313266068784,0.3650557361181648,33079.23801598197,1
0.1,-0.3470490764894263,5.165125249692489,0.4408672874835541,26226.726649323977,1
0.104,-0.4512014271270363,5.234405381625406,0.4276160256163754,31688.358646810768,1
0.104,-0.4037299013882074,5.205603565613561,0.377547184435104,33313.690880521135,1
0.1,-0.3942352620025281,5.158561943266461,0.4309210700232894,28190.29308315611,1
0.104,-0.3640088598879015,5.162095805601604,0.3311976190224292,29372.983211100887,1
0.1,-0.4381235196312885,5.214937321725909,0.3576129438402097,29763.287247519856,1
0.108,-0.3925316425933351,5.185182708158534,0.3775207023894724,33875.698141915374,1
0.1,-0.3466600688678571,5.173748553814669,0.3869874833355543,26435.85109751118,1
0.1,-0.3930433705244831,5.194783127590403,0.3453530691322642,25459.0292787094,1
0.108,-0.420113902316078,5.171703741878247,0.410922720795069,33086.48161428207,1
0.1,-0.3898663720512459,5.1686161376980495,0.375842922564242,29379.01960978005,1
0.1,-0.3449181382341947,5.167982020568828,0.3590790430828865,28484.03974992383,1
0.104,-0.4292436712736838,5.208733280720306,0.3585671413808872,28656.339589037365,1
0.1,-0.4114706800601485,5.149310286716399,0.4032455866798558,33511.46671950672,1
0.1,-0.3419808886628229,5.188134936637464,0.4222462188601541,28083.6640815354,1
0.1,-0.4345202748093872,5.207761252402904,0.3893867892642226,30841.474150070288,1
0.104,-0.4198758180606846,5.158096949531143,0.3570879722338295,34068.61426721633,1
0.096,-0.4049872804597199,5.152290843902494,0.3791931716828865,31201.896726071,1
0.104,-0.3621213854617345,5.156234294753645,0.3923505033145976,31335.44377305256,1
0.104,-0.4271477056687245,5.1876097331807,0.4683274577851701,30449.395665978413,1
0.104,-0.4162908315149932,5.143004626442054,0.4486383381710982,35403.88602513257,1
0.1,-0.3766204567748867,5.1670090980183465,0.4140553966085206,29162.058930607207,1
0.1,-0.386726845350937,5.132337535179593,0.433459926392494,30283.389330124424,1
0.104,-0.4016215221682487,5.144484431725809,0.4426749744208372,30399.017979947337,1
0.1,-0.4342877813252512,5.166678939963292,0.3837206597545854,32796.86116297402,1
0.1,-0.3745412307344166,5.177474523870643,0.4244366596615845,32666.356826793468,1
0.1,-0.3754936594902457,5.112082432550577,0.4339493164628788,28164.43441825989,1
0.104,-0.4257175608991672,5.168267010156626,0.3703495804068563,34171.4971017834,1
0.1,-0.4152670681115437,5.154470961035935,0.3487321081805268,32159.46827508363,1
0.096,-0.3738449788681005,5.177036757896708,0.4019482240660861,30409.06596907308,1
0.1,-0.3621765527892563,5.127788611411734,0.3718338175851062,27486.94360714206,1
0.1,-0.436854117002207,5.1867957913478335,0.4009738169180958,33391.154145826746,1
0.104,-0.3908216571582994,5.170290126910332,0.3090550698794305,33426.44189774172,1
0.1,-0.3493866510599537,5.164691252870759,0.4502748813084664,26537.273454741746,1
0.104,-0.3992622161281415,5.163702924515173,0.4101876588303528,30912.11466669516,1
0.104,-0.427681719671684,5.1635931931352514,0.4236445731929044,31812.986116142536,1
0.104,-0.3850975256440431,5.163879609898704,0.3282617165890071,34062.04639729708,1
0.1,-0.3347129308296248,5.158485940944541,0.4293732550098686,27096.28176705345,1
0.1,-0.393723370517267,5.179729855198696,0.3977468841148606,26767.98035704634,1
0.104,-0.3946227201251975,5.131973618726118,0.3128704709855637,31432.26287999944,1
0.1,-0.4104885271777916,5.164147304843488,0.3683021119932584,29851.74556246033,1
0.104,-0.4206033876959653,5.146640963598679,0.344457258711225,34765.38731658345,1
0.1,-0.3503955167553804,5.201618074639324,0.3544374406789399,27967.64117237184,1
0.096,-0.3722704701726544,5.142612995425981,0.3617928918668843,26963.4464714558,1
0.104,-0.408508132216194,5.160527413470796,0.3717209198191359,32165.13365867419,1
0.104,-0.4160508774455943,5.13742339878833,0.4015114261085459,31593.941842488057,1
0.1,-0.3594580665207957,5.188331459399722,0.3397873919271614,30627.48652607172,1
0.1,-0.3747017111044582,5.1661045527595,0.4471520949351341,24965.338155083537,1
0.1,-0.3982747711952334,5.202953195372783,0.3730179685980699,25110.76808581798,1
0.104,-0.3841101518609433,5.189835392608492,0.375164797184885,27412.86390265107,1
0.104,-0.4350274012608098,5.214800868941831,0.4199893531698497,29458.83949753125,1
0.108,-0.4515950515015257,5.165883985487321,0.3580394391396222,38769.352513621576,1
0.104,-0.4428620420416174,5.172105028203032,0.3815649872116172,35191.817526703526,1
0.104,-0.4436165298010438,5.157968119193683,0.4182780919046984,37154.09215634929,1
0.1,-0.390568336815313,5.204036129018654,0.3411942606972854,31271.65138605776,1
0.1,-0.4092134194790718,5.155375308778808,0.3838385441599784,32528.96183265731,1
0.104,-0.4328539240540995,5.154354174803887,0.4094728639792884,36110.15269273966,1
0.104,-0.4463512140264207,5.165651394332097,0.4372750486768516,34588.061364828056,1
0.104,-0.37578156392284,5.201595627220302,0.4052375558230499,34326.427741557905,1
0.1,-0.3912439845564001,5.166767513361501,0.3519091839957995,27089.354602236293,1
0.104,-0.4701610537231894,5.224498494372302,0.332803134377975,34889.07738640858,1
0.104,-0.4058469565216974,5.211467090124239,0.3826157609988112,34682.578124119784,1
0.1,-0.4107385479504742,5.124565746700935,0.3631490646294263,33399.016442077715,1
0.108,-0.3645924351808416,5.164314931456891,0.3105911147044577,31717.92835836474,1
0.1,-0.4108743208890988,5.184689340093327,0.3931762636350744,28368.30902316844,1
0.104,-0.4244390460111128,5.147855284004505,0.3916281761686668,35508.87275911706,1
0.104,-0.400458520796811,5.159684288024373,0.3812415570895139,32866.94142222597,1
0.1,-0.3864601208231435,5.144832066238184,0.386428718989016,29973.09976575524,1
0.104,-0.3673189682243936,5.142162874769246,0.4026167515096136,29540.67289219937,1
0.104,-0.4389309120279548,5.206625075874398,0.4088376498756242,30702.87698695392,1
0.104,-0.411586157348023,5.158634455292409,0.3523922455596145,36905.306695484906,1
0.104,-0.3505326031633253,5.18718787047502,0.3924496728245073,27515.055092470862,1
0.1,-0.4202895725283085,5.216202403826607,0.3430839106206398,28858.17837674375,1
0.104,-0.4337847696007424,5.18640763004668,0.3903411772734243,33112.06197016731,1
0.1,-0.3783546295950144,5.214978039993725,0.3283219709535085,28273.771226086337,1
0.104,-0.3590309463690502,5.136210509029649,0.3709322744511558,29924.760833344884,1
0.1,-0.3631187671139643,5.109924049892351,0.3832706034082954,26388.372950666184,1
0.1,-0.3383386814843825,5.1348154295795965,0.476770314871036,25240.92629824939,1
0.14,-1.100490996006244,5.254399541763786,0.2465831344555589,237833.72175986305,1
0.144,0.0,5.28622830723354,0.1924537060124989,189127.571206172,1
0.144,-1.0632816890962178,5.275327726173368,0.1469315889604776,188065.72671432435,1
0.144,-1.162745517606472,5.284796434340684,0.0799511449269178,209427.238920164,1
0.144,-1.202791888048466,5.302629583544381,0.072099249997278,205486.695532658,1
0.144,-1.233784771098279,5.31424759270391,0.2655586360404237,200928.096612261,1
0.148,-1.1938605757251146,5.301376449313626,0.2712424688734199,210509.56982339764,1
0.156,-1.1959502911453348,5.290542022178495,0.2857759556644834,235329.6889879697,1
0.14,-1.074635848143085,5.285368397517113,0.1533975559098014,182541.96148812663,1
0.132,0.0,5.301313008609557,0.1841440514562998,174866.17796840795,1
0.136,-1.0772312517764793,5.279544417051601,0.128482089833198,186150.44163153804,1
0.14,0.0,5.275382032749183,0.0825107143488674,192268.0305316524,1
0.14,-1.0579091192285,5.272748221718077,0.0762164282036703,202881.53830478105,1
0.14,-1.1443935743338405,5.279226475006597,0.0964086074732174,204309.1444802518,1
0.14,-1.1665711501875613,5.284632940740968,0.087705446930692,212354.26401975573,1
0.136,0.0,5.2879485299869184,0.0946196180237947,219458.8963802177,1
0.14,0.0,5.284817283484359,0.0756281004919566,227196.19678926165,1
0.14,-1.1620403801606205,5.2778815160431645,0.0780280446528361,224080.0781903989,1
0.14,0.0,5.291056726032106,0.1280440849409291,205800.17068256813,1
0.14,-1.2172398336931474,5.309540518528383,0.081614750591474,209353.91093216604,1
0.14,-1.1146058289758587,5.273810176872427,0.0748586611699305,198982.3176717689,1
0.14,-1.0259579599470996,5.271895960869692,0.0945747107819929,182948.9620660442,1
0.14,-1.0687927917506368,5.286894612492753,0.0872769468610998,171469.33585616108,1
0.14,-1.1098541832866011,5.287324736408896,0.0671028376149979,182760.0597691888,1
0.14,-1.1566798182699034,5.286514592937376,0.0827434731983751,201492.89673623137,1
0.144,0.0,5.288242735622407,0.0917652309624117,204357.5632865332,1
0.14,-1.11004424473194,5.278840465098263,0.0677822143541166,197758.4597545245,1
0.14,0.0,5.28526568157367,0.0777450240907475,196945.7148466005,1
0.144,-1.1531495337575852,5.285832119256348,0.0762809178420884,201727.10244599287,1
0.144,-1.151484804729459,5.284522985503174,0.0790196761063696,208176.7872259236,1
